Distances,Angles
1.6322514087698894,156.90675215118176
1.5938414847298459,160.8483049518148
2.2074364434248266,158.28211507357858
2.349283124111902,161.6204561641346
2.0474074912061786,172.61843589096992
1.844054326013551,156.2968899945788
2.0306290228795842,167.78106238224183
1.7208178266611305,169.19925667577309
1.6984465791370218,171.98091798380685
2.3575895273436567,160.86739016419145
1.9056071607507896,178.42635214921296
2.008970056643573,164.96179562701707
2.0409869515999874,146.84786868747094
1.7279143821461802,168.26712014926966
1.772757309166247,149.2151011075252
1.8676530991127689,152.5288516037925
2.404942127184275,130.24001190693033
1.9458529962219422,152.61247669767863
1.7026453011988996,174.59979540280077
1.7873687577161734,150.72313763647963
1.7501516078230321,175.43444037062943
1.6500393409570906,167.9289761564562
1.6843306164182337,178.63151825855644
1.7131712257868972,141.94907221851474
1.926090473744147,171.8745258771291
2.2038977559398396,141.87628012443145
1.817304670052146,159.050344919596
2.2435162005106406,127.4084822217838
1.8992209174521522,150.1863665965668
1.7261939549726348,172.80477021042117
2.3786058367359444,138.22734941357817
2.124809899979119,156.042936314794
1.7250567856339425,176.53634209804216
1.694615696494636,163.4105522974281
1.8257449123462097,158.78584070094547
2.196739951469318,164.85054506701184
2.206754150008307,122.86105216586823
1.6142041694614608,151.05382754430968
2.0684577578392527,155.8829991620582
2.1101897098665354,148.07801812442258
1.7294757384024249,173.77125634270138
2.031845017228255,164.17984437731104
1.9447562902249844,158.3780194299398
2.271110210754254,156.47275884606694
1.8541923165763077,151.69685655534042
1.7343657965322528,177.02647344154337
2.046256946639372,164.01510821391318
1.9481822339262231,175.84084645656554
1.7267602027954225,178.1800485467305
1.7472870932797604,163.50822100033528
1.852548483861498,161.21233407530957
2.063710244595727,135.4681536686416
2.150440432700353,138.45915695420888
2.3286305059099806,160.52765584106237
1.849295405117455,138.10045818029022
1.6643401370464728,155.9254004036159
1.8299784169318891,166.53607827107606
2.094481041840388,132.14875191235902
2.063135799180928,144.24243732100857
2.1734246471318612,164.89764630157453
1.6204574874750635,151.11814216397747
2.140571665015639,176.7453375313151
1.7696944325361617,163.75284203506166
1.7593815261479424,175.7205913751269
1.667305482123729,173.80303189890844
1.6468651108772936,164.833916431907
1.7732117415393653,154.9258388484083
1.5365812954621527,177.38919906164148
1.6748315848746307,176.66498186233366
1.907637045651426,146.9673769855301
1.9306962565719774,172.02049467004912
2.2602765841099846,135.68864418463644
2.0776667997018485,170.96082361219274
1.6068133825413347,155.60882012546932
1.7586493119473796,167.57063785360657
1.954676010584764,164.74323138991085
1.7691431303352938,172.13742571317056
1.8807795478082994,177.0681375302249
1.648690429161494,173.35943114895954
1.8120334171202181,147.7820903833838
1.7355302300097502,160.96285620107125
1.8034463304889186,175.15782342534536
1.8285716137636514,174.0257757832234
1.8933256614436336,170.15490370876054
1.8169963098317978,170.45859081738178
1.9281032654104873,162.65572437461765
1.6628553268686799,170.17343807879905
1.7823882527792,170.30998467249418
2.326653408242668,147.93005742811232
2.1584449527559313,142.95558736668542
1.8924104430175264,155.33619437099705
1.6869687785662693,163.71286972555265
1.8559750465189124,155.52785358570853
1.8780815155558486,176.29077816425277
2.157112913640744,146.9633638472537
2.2163743108433054,168.06364525892107
1.700689733979173,167.43722085738403
1.714817628692514,169.30544828357478
1.6977847015350271,166.57892139735205
1.6087066481645063,175.93570775828573
1.8039508752348197,163.57094070109963
1.742855861246579,160.81376012721427
2.1099828284922153,146.92169621724832
1.6064578620176522,157.5732678380414
1.5471383162719519,172.0845505570638
1.8244743942372394,161.55739071523456
2.1680988828042285,148.78621226745074
2.110817773281517,162.1845112853592
1.5376475375640193,168.8044796446187
2.0409593542614903,141.60083877107763
1.7477250752293076,159.84127991094712
1.8908889629616306,149.635633096148
2.1519940021618007,146.63979791686378
2.088224341107313,168.8686797061546
2.202903518364874,147.88755317016344
1.725613742654398,164.58195885246542
2.052189792264295,130.04090224804185
2.2235717669108093,146.59992475644523
1.9745633579927564,175.94390833181706
1.6737821152914354,165.36832573875458
2.2309056418606694,120.12052065597821
1.6467349212839841,174.05659293799707
1.7155199851923204,176.9673591991193
1.8213615968857988,144.56032464175075
2.4158717221303148,133.20031118027
1.969121346112558,139.49279299763327
1.6645897267833123,170.02337676205127
2.013587928067222,154.8949268192436
2.14931591432677,151.47375860851102
1.9425112725266986,148.71490718068696
2.006745745236573,159.25969869846804
2.2063325504051763,129.8556913540093
1.8464150465815514,176.32857573125938
2.04974981508391,153.98013161694172
2.001617415827338,173.56493713790073
1.9334300474567758,163.82819646131668
2.0578638147990773,147.78491154644627
1.7356656048610428,168.91304068041077
2.1894430499703934,137.07883903413168
1.717349705412268,171.52711471180876
1.7031640339826388,173.83372555443788
2.029005765244307,153.49543698624998
2.1040182248376307,161.68035809669132
1.5921544948630793,167.94232936015325
2.125272342390587,130.02813658565262
1.8951457164218082,158.9292738537687
2.175742246181284,156.22530215352936
1.8986281458434195,173.80862670394507
1.8556557487107603,177.9386600877104
2.373214174261679,154.91320963856006
1.8368668420306797,161.0628903761077
2.2691019296649273,172.43549925977968
1.7210330547876802,170.56132904985853
1.5802980824398087,171.3357968034132
1.9794219656993817,172.77920805893413
1.7788652299715357,175.36261520598424
1.741186973022097,151.4704631532218
2.166086650409946,152.71245625834425
1.8959630597606814,152.03627959388126
1.7407924242305188,166.24432578712342
2.0425501066813334,165.60963660809944
1.69859795653644,176.13333377948453
1.8889897141592449,170.64777935862435
1.8631508950823268,156.20721551700032
1.7080323080647022,163.0597771326471
1.8059909155011795,158.3942468379181
1.7661112800765522,158.42656791709425
1.910557864605344,174.64060273070018
1.9360523838483923,154.25840406924823
1.5852300491606186,156.79327642963497
1.6989683090403893,164.22090958627012
1.5719494297933465,173.74130911744436
1.706725171131627,157.13771180754534
1.504840328721131,169.0170119134059
2.1375212419539373,149.75413680057545
1.9811703633487543,161.9223469844802
1.8732074955406686,144.57462161039732
1.8587428873050373,163.08301888124345
1.975477518828407,143.0749097195154
2.3303852548621493,130.51740215039035
1.9901886993855007,154.73992874661116
1.6329433829588818,173.4047805493308
2.278082727824882,139.85058839113705
1.7329740422910462,159.46729191293673
2.0851279998657484,145.96365859007233
2.207287340855067,153.98554797671903
2.344402524232796,125.50614013577452
1.729022387302369,167.93969349378565
2.2024240238362776,154.35967658447657
1.6686984329944943,173.303067081076
1.742313602845539,170.0111983452913
1.998972921886595,152.5762618977238
1.6759410057812112,156.55491054581555
1.7196891332656306,164.73184525062206
1.8159395731781742,164.40694028201054
1.8078668918618697,171.80713317009352
1.9595673599954067,154.75617000658633
2.263975214114776,124.3233193086528
1.6639763507764653,169.89717524830644
1.8417643038781946,165.08955891158791
1.896343346658337,148.03870309216208
1.8573227486060266,170.0886118376196
1.6324231652975163,176.08165588541368
1.9746114805071757,165.73581092923402
2.365789683459374,166.8840921894696
1.65652408170776,174.8810729832619
1.8811236969231968,157.0273492727521
1.734911237791889,156.10579718973594
1.7089357402729684,167.01748939630124
1.5614970100544736,172.19788112668667
1.8019197116073196,154.3960871274654
1.6726806028816898,163.4314447320921
1.858923492877281,164.66687518337005
1.7487213728042243,161.2626326330415
2.3363232394865303,152.63625754418936
1.989114326814907,162.37688215113457
1.74780010555508,165.81029196104566
1.6196160874199725,167.09970556192945
1.987730805721181,150.89579123935368
1.7347569880988476,166.01480672861462
1.66087345122878,170.9714699829915
1.8478810779746397,133.92085656610823
2.1989683656425285,133.568478895703
2.2512781016357817,150.60677463452228
1.744465664229903,170.6466534786682
1.6548822425054883,168.025042591796
2.020772324310111,165.76857264358867
1.9602032978347583,164.02170770319339
2.0906125396616173,148.41721325457075
2.1882003651975563,138.3051005946253
1.697043511960013,165.64160994644783
1.6771316481664122,162.30618061922897
1.7558179310604765,165.20367794600216
2.1250223659875296,158.14804373668903
1.659278365585662,155.9252726186386
1.6865951937093147,162.78040290265704
2.199312669543099,149.42838865273654
2.258643210898275,128.4555269938691
1.5295435640121702,171.11640263763658
1.6942242275626191,175.6674882417464
1.6821512414137414,175.78778507322056
1.7448095233286087,177.40209097760746
1.798199450082516,169.871613005088
2.0812548940631634,152.70922094993992
1.7062089086564143,156.61953153374492
1.697491608174849,162.5486743651464
1.643511586417406,157.5426846704253
2.1699035280845473,146.3952714197346
1.6946096794866095,173.22567128074985
2.2044128674140007,153.37694725435293
2.3162001252525086,162.0679947956141
1.8353046749370863,170.05943983929805
1.9703718763470668,170.99317348009563
1.8260856883607506,165.18975988417645
1.7582676334797815,159.65898087037377
2.1511369128687425,152.58607247772315
1.7410987770642772,151.5070036315517
2.227115251695341,130.83701823426267
2.127453891101702,151.34030505584803
1.6216444999701347,170.37877004676918
1.9100880470839348,166.04844597233313
2.130480252108814,176.5465339594304
2.0797212150285187,178.05894681603758
1.6743598346826627,158.2288155835894
1.8991157252375663,149.0061149206262
1.8268938462296918,168.4493419824904
2.3304619611472805,129.2028559148573
1.9207916925128354,158.73047467958938
2.228649309141549,142.27052383433954
1.8253041562589503,171.7080048124496
1.5770616530476085,179.3037368028767
1.7577673957693767,169.1786115980991
1.6131630775856782,167.1050074723208
1.8343906245331485,162.96310205600884
2.0922997595565906,147.35937214535312
1.5724416236972656,167.2215586472278
1.722084388782803,172.95261715267767
1.6507985524977415,156.335591461051
1.7710930442566948,163.87755733172014
1.8978822648441824,160.0671342201516
1.776630268237971,168.4152560409611
1.7149382671598945,171.88518501829867
1.585253716101879,172.43808489963385
1.799404195482682,176.68197559212908
1.637269285017227,175.07385308761778
2.239072144691774,142.70927686722456
1.8916687049047343,158.4201886999501
1.7760046922855104,159.85979383260536
1.9809768479522678,143.35305561490642
1.7799294000055532,166.7632620029647
1.8684844806020051,172.84734141837117
2.0812723655030436,170.7950512455441
2.2723133334685297,153.77230054758093
1.8399036033924696,171.95231311146796
1.954860548594507,175.32454736338107
1.8307396172837354,144.25005814884202
2.1554492664514275,146.61588457521125
1.9534127120450793,158.65844348848864
1.6856672736254865,158.11140108853664
1.8847449724856746,162.2128402129069
1.7482837410009269,154.3669953576471
2.122487658812436,153.84184762271738
1.8262105995621392,165.387324633903
1.6263447416380812,172.40659069853774
1.894461627599511,159.88787278842756
1.8704078270434068,156.6506756556509
1.5777348744004958,172.3447610844923
1.7199342368294068,168.52806905482964
1.6762326653866455,172.1874861145139
1.7766132880301395,158.69070542863344
1.8187820323970496,167.3930212273442
1.527768894922739,174.70041906432945
1.7304833232000294,160.46649764188993
1.5891258264652819,154.62425742661904
1.605390560272571,173.34023415625245
1.802945136060883,160.34870265560784
1.618614555602488,169.0326217739085
1.9346538316123154,164.25980269579694
2.1940181542979076,151.32222051454892
1.747823804129997,175.70100328842545
1.8660591371748725,137.4200268805908
1.6657012732243484,166.3025377933999
1.811603738539775,178.29678621508674
1.9871346638606737,156.87458886862294
1.8140752173310708,177.91531865293865
2.31318026341347,153.2570105495922
2.0246398103815357,141.29716653952374
1.9297488461241121,156.628145705491
1.7253992274716377,164.7546451766021
1.7834064099597053,163.8864036110145
1.817062123174642,170.1439278104754
1.4762920727028834,167.43067772436706
1.740480683500393,162.31601849358844
1.7995311871963284,167.16387855369683
2.1955714762791434,155.81937152904942
1.7847366549907477,153.06972981499572
1.6107398172528433,168.9187305043719
1.5933186181064423,168.48286760747783
1.9627613810344489,133.62953173310203
2.1063195792618106,166.58114837058312
1.7177163332601892,154.11950119972556
1.744964288649795,155.80217442177496
1.750093501830156,178.2754093579039
1.6273199835545111,160.58627108950844
1.777590373878375,158.33917920390493
1.5642586258729696,171.79272846280503
1.6827874584069042,175.5614652730943
1.6532148440845968,164.25545523509487
2.029057614791462,141.63046546517995
1.8149700778901159,164.1196960341701
1.8113281919709157,168.8737571313092
1.8825187404900785,161.74931951011035
1.9176967779063288,156.58655929786528
1.8789733993866822,172.60411021337163
2.125298542155615,122.29475214078012
1.8606289342615725,153.48678431063993
1.7393463760591354,170.72034072201404
2.3155806908833583,161.9484221673878
2.0020263795253213,158.73110773206872
2.052718685777102,161.024139932699
1.694727575646476,150.4102093127302
2.027749293547895,162.04413929837528
2.223963666627836,133.4301714175564
1.8173658067265286,169.60610690529512
1.972859559860406,167.18021498850314
2.2410254309761286,143.79730355885093
1.7736621961150176,165.3298610107673
1.7477709320285673,168.24024433050198
1.888120442912731,169.9142064775017
1.9882860489583243,138.7307263173858
1.7251184863047317,159.4612963472868
1.7787097093340678,154.34887416528144
1.931944237271432,144.33279562866147
1.641425100290255,167.14176428182523
1.8443797347409665,157.47280135052193
2.1127242820296317,150.65044320692172
2.2191774627431777,135.40461494465035
1.9602781684367372,150.4997623923032
2.099156793396339,155.86095389570914
1.8926760796638324,135.49183125130799
1.799026851195931,163.02101915029567
1.8348619190031732,173.44498292725703
1.7929549040091846,150.76133876189647
1.9200065330932077,151.60938791431883
1.884921787263518,163.3452335015009
1.6441164441866676,165.52980720567882
1.9364305252861267,175.462107553422
2.1429786269745654,125.73296231346595
1.7397385286966356,156.883709200721
1.7233178399516547,169.8250604081949
1.7507924927218783,155.4280556533451
1.8061043644448478,167.19618500797085
1.5625195920314618,165.13571098130785
1.7561565776496912,161.26070381894874
2.1754216873773418,165.73045927366496
1.6991666032890564,162.30960101754857
1.978659061360929,157.15314404581648
2.0581491012552147,157.7122058577792
2.242891866954337,130.3246639094416
2.0747488810808647,169.24794068335214
2.08768416745487,141.28947560792977
1.7486897708310116,166.96088813475126
1.7221828376494799,145.85170346778182
1.5828807242689094,177.01971695383784
1.8477832051824963,139.9157763202094
1.6513120944776587,172.7902619464169
1.821668241901485,171.99137068463648
2.2344533772001403,152.93076470694456
1.6233099283683403,173.58543626057207
1.8378822974040778,155.30795146734255
1.9633706391914214,173.271052553154
1.9006770283398193,150.44047193938886
2.2876252484602664,144.82745550303937
1.7993918996240588,168.4637310236623
1.6271164473570743,175.06537552237648
1.8680641745195452,148.47198880249195
1.4694088380379695,164.09419785098828
2.036145756475944,167.33028070680732
1.6572476070617261,168.03765585948662
2.1585574765611297,151.60587366941908
1.8372308391184655,159.81209772454173
2.259471838769505,155.62393466690025
2.3262656920571105,134.48326322868792
1.7975518513340283,172.3852161682831
1.8813942881112988,156.1313242779229
2.189021886540738,153.33027605746295
2.0483930376578314,157.78135082874243
1.5503681456936784,176.09605689087797
1.694430457391494,169.24130008311477
2.1221661800972713,147.5634482430685
1.8973191530131395,153.46632704567037
1.7524662813379077,161.49427790937696
1.705589607686816,177.38106329089393
1.8500145513838975,171.11947355216435
2.207657497347295,159.39606190859328
1.7762201133184796,169.4798353117254
1.637558574434994,172.6286867562019
1.8422495726297436,163.18621443045936
1.812512782061314,153.2361147171561
1.6678528644311124,148.75981742434794
2.1309342332289227,171.49191489599582
1.710695970154887,177.5434118357278
2.022936543340641,163.4317838413037
1.8909262643987188,170.94610006828074
1.7142878545039426,169.93466985417655
1.7415372879860873,162.15061591893985
1.902158805514051,171.34329202053632
2.004362870034751,155.00340630371159
1.7390152998643023,164.10175279193848
1.7105660803893459,160.72480923316158
1.7831761639655825,168.66264980841524
2.146653232240754,139.7621971383318
1.6002904239062936,161.08229443168895
1.7735033069614694,158.64791703541772
1.787443404759415,138.8324563342534
1.8013475171522386,177.10417327592415
1.803582614718202,162.57732326593558
2.1377625621249856,141.2201457510803
1.685330726578808,163.81765477046443
2.139965235480421,156.75431880431788
1.8409208075065184,176.33245995918276
1.5469225950981582,170.6487596884467
2.3243370318074974,169.88853759671474
1.492051816103171,173.2924735982695
1.6919917798693427,177.54248363006485
1.8861573475618796,160.34527146520148
2.015202426863558,163.7432814081276
2.0895594369582215,157.42485572046596
2.3067194151574637,140.24822044264886
1.8320027509072356,152.03650528280576
1.7045426694971064,168.60031368070977
1.9973527230686707,144.86439310138033
1.6817860043953174,168.29485319659327
1.8627965691457709,168.2196436632008
1.704636336281379,167.54193027282517
2.1446184123742618,133.1533348877923
1.981441275312496,157.54623042181555
2.3308247704822564,131.86887227104995
1.7727782295782184,161.42435771722097
1.976738111844033,174.26006981786702
1.9792971117615556,170.28671036623612
1.9498916067876757,146.11486801622894
1.8740334630623834,162.96283000673964
1.736489943555908,166.98713713110584
2.1050956232986393,163.3051588874675
1.784517666414487,170.87735634510412
1.9133328218284493,154.67101410205336
1.727693946871552,173.56392443448217
2.1326903285292054,139.79682165923109
1.9020848614398542,172.51496738607048
1.7965105260865495,171.75199586448025
1.8226004072654833,163.18178617292483
2.081043086709127,133.75422432271867
1.9501298827493707,146.83113244686237
1.8448229686734854,168.15463438624238
1.928426966913466,140.6395457452309
1.9118467119456535,167.1952722666726
1.6745542240425608,173.72670767077094
1.878375427281511,169.4983816674209
2.3951271830527405,160.04109713364633
1.7414241081396862,170.42186792298932
1.7901139390662866,158.66496741541172
1.8708754226321136,168.29660528925595
1.7731211033396639,169.6367615392722
1.8760675270803877,166.5681079797143
2.026104091108222,163.20233832012826
1.609063085912346,160.74247821968794
1.9115741139570819,161.00148413527586
1.5969612758035263,172.7330022325187
2.0507897159871176,158.07570701397867
1.664977973929906,154.29067131101607
1.7267857842356007,177.45928575443764
2.3503468602451787,148.4000153688774
2.2808510789487837,153.399503982754
1.950697434718318,156.69081069899508
1.6722325563520946,173.69523947430918
1.8911491381969725,171.03766055564552
1.6140138984295431,163.86301775472737
1.995623791118101,145.16130887067519
1.5853665501657808,173.6226384977999
1.699980621834791,160.028671885449
2.4156671639581564,120.86907992001092
2.049115968190823,165.69419748902453
1.8510589789296084,159.56553442967294
2.108009735910796,140.1977256717666
2.0396831557397457,163.97268008182402
2.1788030704663077,162.84318720619106
1.7023489309757378,172.0739536468174
1.734357855442114,166.48575858312742
1.6667557181335757,168.08213693267493
2.330083356536216,124.30638983240921
1.8856987343261735,165.47823397211403
1.6292004089606131,168.95978411803742
1.5512177968684102,170.75017899100274
2.018695363889996,130.0284725842907
1.7621072700643319,160.63985498142696
2.1372841300069587,147.90549523346786
2.4054003151590604,164.4405759927325
1.935998850733201,163.64796210187484
1.740788955544168,167.37908166584583
1.8550074034554545,139.8336749880359
1.7279886267286446,178.27222154908355
1.8487883156978997,164.1161548781526
1.69128470893777,172.45715600353043
1.905972362360413,164.59061232271372
1.8568475340099317,151.67834595710795
1.6440793805329785,176.61988432698942
1.7178643597273477,167.14897693689284
1.9240247084012787,159.36477409599223
1.5502231559345,175.1859470635426
2.0373859445366205,160.60233389341033
1.5428734802299071,173.3293771749965
1.8513150481052467,177.24023456778846
1.8775339278631762,160.8902382109573
1.5953453983191999,177.17491559831902
1.7577147967154467,162.61246218622745
2.043850493499475,154.1627358924976
1.8645497341124624,155.42870065258558
1.751194302827995,165.9853079332877
1.941915020950008,174.88264490148657
1.7802321875370708,168.69017429940996
1.6802690362303445,168.5781366597733
1.9756750973185002,141.75903812847895
2.2050956840733025,143.88061981453603
2.2070539485909015,143.5502823432495
2.384013572112622,165.56744224037365
1.80667316404043,159.6303836518031
2.0071866941323613,144.48747783864604
1.568749516836925,164.43717285210013
2.3752674401129705,144.03566777549406
2.405290493682279,126.4550266595943
2.2682237757703545,176.9061389210793
1.883069570173867,162.3558879911301
1.8795607410352984,171.39800514042398
1.6997783967192166,175.28650137887612
1.6877373730018825,162.63024177516482
1.9585304330656437,149.71949247862307
1.7605752181666128,174.05383644428252
1.6461735818896444,171.74930781015254
1.8963159067381008,156.51954170411776
1.8845473385698637,168.88392023119297
1.9794287131811366,134.91942610820306
2.1501533849800762,127.3642142049337
2.267271494243965,132.24375941409812
2.2614072024965255,153.75778630787642
2.3924047110232305,136.69927635904065
1.695173709016648,166.41742226208254
2.2579152153469297,121.67018964227026
1.9989986623984184,143.89227221585188
2.2534456441101938,157.58900100717085
2.0025127803369895,155.7401697168785
2.24514900367654,165.89358903611412
1.8950901404734946,147.14805747638954
1.6762234297403735,177.97131092266378
2.0665008087550603,144.9408818388209
1.5470124288053233,174.42629628738896
2.0553532145051006,147.18986470405304
1.7145522197218852,163.44641249473412
2.042507628433142,148.8060513173428
1.8599228073483771,152.10762969719835
2.2999841740618088,129.51813952600116
2.0392376036741835,139.1206449165562
1.931889343357649,142.27344533812038
1.810937910368763,170.1319229373251
1.883820511584089,162.36715701373214
1.5657332016528247,169.15955478354306
1.7106365491317714,172.11570998988745
1.8090722015269234,153.63320550388173
1.6017953251343149,165.69488240369532
2.171987015428696,149.79227641646338
1.6562228457542696,171.89559166007535
2.255225928325549,166.9836831967644
2.3703309015696084,130.76799753902014
1.849906854188865,161.34901042472478
2.1920326305975264,159.99265555972343
2.035198871839934,171.2960951184102
1.8396637152311526,162.64737464010773
1.9582568642558382,143.53709686469492
1.87128530937748,152.96035601065535
1.8651399115363319,172.57772496640544
1.6747044379422393,176.51667567551365
1.8556944592173108,157.10472695660357
2.055069636564899,132.63862627969482
1.910748166413929,155.75029768841713
1.6028714118978322,169.89901080979772
1.7666600483616801,142.3791922322831
2.3662808294097997,132.68012343548833
1.710658933714564,175.93523486212104
1.8788169267359711,153.3957105029747
1.8717061102535526,151.88424684516082
1.8480522051816413,168.5771317866185
1.5778210133377835,167.64834929703707
1.8074522157020732,171.85488336162243
1.6223229256459002,165.33176297470132
1.6690228406098002,170.40941248808292
1.8561140428669503,145.11869110222605
1.6602598508429371,157.807259058568
2.213200260047541,168.91412921571788
2.1778507025309994,158.65212712746228
2.4047568276521996,137.42103143335007
1.8975298445182223,177.51901643820685
1.4764425807923842,176.0184938043164
1.7543828058428237,163.6010335598433
1.8947708730131128,157.35268564350557
1.703960524377966,167.69582319361345
1.7089050745481786,168.60338489333432
1.9718734665975748,166.4238230890474
1.5712286489940361,171.9768367078643
1.7888954021710517,164.95605980313096
1.6626067794776307,160.68242879595724
1.732451258564288,155.2726537136681
1.5649485201487947,174.9472249730915
1.9565606632282042,164.0757768216519
1.7453170066029164,155.7876798866503
1.6583426156715102,157.22653073571027
2.1594060010298195,167.5759593138217
1.7048955823829153,158.5943691016272
1.5721292866544558,169.5788270900837
1.8777827703641774,153.4535316049008
1.814353913809703,156.67724217242824
1.804449832856964,162.39844087969934
1.8814782186941585,159.18144545202264
2.3054380639316983,175.16305117052383
1.5396664526417554,179.40557436116038
1.9736556307153863,161.83138236575653
1.9517561306246098,163.2764286192798
1.7570249510312028,169.66034279522972
1.7225110982831136,164.53061963261575
1.6074059669916136,168.12364549873445
1.7005345831320198,172.34801311534082
1.6942185730113113,161.09230282651558
2.009833951614333,155.23558287730754
1.8726203826798666,162.90035813054885
2.4145588722748923,173.2787935875788
1.6888558817967447,162.8420407559596
2.0338198121683244,159.95005684833987
1.7838276513775817,153.28089732411405
1.6960736079711083,161.39680992900546
1.8513671482126532,163.11614912813317
2.137989267544929,164.3089492764038
2.207934784416094,158.6433442725969
1.8942245637640809,157.10522115997026
2.057690903742353,143.55695105350915
1.8901708421642733,165.88589398266402
2.177254022687674,144.03577543972798
1.8376331004990472,163.70036436308916
2.1728936396651632,150.83401979304622
1.5960576451896338,177.7358881184624
1.6437816560004868,161.7071747653519
2.0331356699457674,157.78877287647114
1.8049814840418295,170.99506984320843
1.809585983016526,173.4441900335335
1.8498392149047738,166.40807258166333
2.0186957876964535,163.52488765272508
1.5179735255632363,163.21012305297603
